Country Name,Country Code,Series Name,Series Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,247749327.721267,316650508.967523,425963359.355326,558589870.903674,684268280.812751,694552411.718837,719533137.126662,829239489.844119,1019743927.24662,1202567359.4132,1235899836.18067,1194015444.01544,1123107276.30285,1177997413.63384,1141210124.82663,1290228616.82408,1177908191.97685,1109976927.91722,1182686577.22645,1337024782.22702,1383843860.1247,1531803060.54558,1635426125.30808,1825285158.11761,1970347720.96992,2129266728.42585,2093994597.21549,1656784779.545,1942170999.18765,1684109743.49338,1660102345.60309,1842691481.09196,2315935752.71653,2727507212.92556,3006725014.78415,3102741451.01664,3405050611.68726,3523185919.55826,2870624635.68032,3140508835.9485,3774530615.65916,3972012570.53467,4190143206.25611,4856963251.97477,4682546881.15833,4930204219.71304,5353404418.66413,5581393120.62853,5496250694.31587,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,466.013952657871,583.317691579023,768.69545015019,987.92899180898,1186.67607914446,1182.10218194803,1202.6373853856,1360.78540071535,1640.55427213755,1892.8917191424,1898.40241125965,1786.69935358748,1638.38394085292,1681.69307982327,1603.32987928296,1795.37795308086,1631.94227624764,1535.38645223911,1632.20586594211,1835.12809591767,1881.75411799099,2057.57803286044,2166.23347807519,2384.09574354222,2540.99070957207,2714.56493158452,2641.47786553845,2070.57462416125,2408.73592084818,2076.56878431649,2039.62569721177,2260.25839838475,2837.89224620811,3334.93166669792,3659.57932870842,3747.86071607455,4072.10156984329,4167.67028471654,3362.81655514032,3652.52743714193,4371.45751012411,4591.55578402956,4840.69371615802,5605.5703563549,5390.74525792812,5651.31805482702,6101.03083866498,6317.4878527697,6175.88872032104,..
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.88898666503009,7.48527667216281,11.6128685046621,2.6011499098973,0.530211188686664,2.73616324750236,5.90401184406598,1.86340145112767,12.224819767314,-1.60345693401568,6.32999054812331,-5.97848619961047,-3.96012300949157,8.39302447117407,-4.6134748670672,7.74990796540254,-6.61501999375932,0.955754871560657,7.43863243577883,5.80000271926605,-2.70000372919846,6.10000190987678,2.13003242138274,5.09999960852174,2.49999853846872,4.80000043020962,-2.1999993686925,1.30000045153811,8.79999871927239,-1.69999841605511,2.00000014675206,3.19999911373267,0.999999344757299,5.29999970460935,0.700000402432437,1.85248387199486,-0.850654310045826,1.03279422025967,-1.38603770763581,2.95467242212241,2.70514302901049,1.41131438177968,4.73421948956532,5.60314116065305,4.50201810843242,2.44475296721191,5.35363107429259,3.8126372191541,-0.445334699771735,..
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.66268149448659,5.26584997458805,9.33806378653841,0.554806661957457,-1.42433855002849,0.824844004503916,4.00310797174622,0.0101178316491968,10.021794837818,-3.7287245037913,3.76345356779055,-8.40668591631743,-6.37226859458616,6.0740847328435,-6.12674049426832,6.72074677560555,-7.02179374312668,0.795578573941683,7.19190408255874,5.22219073498999,-3.60340795972988,4.80765149996213,0.710423036247306,3.63855571766842,1.2024649463694,3.60274193266493,-3.23014055727408,0.36050069917593,7.97067674958029,-2.27003724122942,1.63419494304364,3.03138676349282,0.898637462453024,5.07030856006992,0.241116558747748,1.08158063363386,-1.83717956882721,-0.0632721416780129,-2.34209883424069,2.21455901412082,2.27324447525878,1.22140313851646,4.66900319731192,5.5001527074066,4.24047041607687,2.00181159727416,4.74609343066945,3.10479414055702,-1.16910178015966,..
Fiji,FJI,"Population, total",SP.POP.TOTL,531635,542844,554138,565415,576626,587557,598296,609383,621585,635307,651021,668280,685497,700483,711775,718639,721783,722930,724594,728573,735401,744469,754963,765609,775425,784386,792736,800157,806303,811006,813925,815257,816076,817860,821604,827870,836190,845361,853637,859818,863449,865069,865608,866453,868627,872399,877459,883483,889953,..
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.1599998474121,61.3499984741211,61.1199989318848,61.060001373291,60.8499984741211,60.75,60.5299987792969,60.0299987792969,59.5499992370605,59.0900001525879,58.6800003051758,58.5800018310547,58.5400009155273,58.5499992370605,58.560001373291,58.560001373291,59.5299987792969,60.4700012207031,61.3699989318848,62.2700004577637,63.189998626709,64.2200012207031,63.5,62.7299995422363,61.8899993896484,61.3400001525879,60.6800003051758,60.5,60.3699989318848,60.2900009155273,..
Fiji,FJI,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4,..,..,..,..,..,47.8,..,..,..,..,44.7,..,..,..,..,..,..,..
Fiji,FJI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,..,..,..,..,..,6.6,..,..,..,..,7.5,..,..,..,..,..,..,..
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.47576543061844,6.66249783515333,10.7544718831369,16.9363999989274,17.8113972340213,14.3426930852258,11.7933469184053,7.79935074552146,7.4669615131074,11.5946192492108,11.3057566509549,9.58492764677443,8.3662926064564,7.06765638328174,5.19562195429434,2.93357920442334,4.11302886205054,5.08592861394881,6.59290980189127,6.14956531179854,4.31021289843461,2.91932319285018,2.19065319556431,1.08855677589407,0.791239406938448,0.629194238121014,1.1925588342584,1.3994737857984,1.16223155669443,3.04210080667796,2.57844080098894,1.57122012789382,0.877440386254743,0.187120559084453,0.623874450025199,1.56666380704384,2.51066565240339,4.06595355358378,-9.17360403259616E-07,1.1841352315465,3.41680754255211,2.80833622561575,1.47828615688804,1.04119621178439,-0.207928839905218,0.356684500891696,0.754015047084413,1.08382098409299,1.02409392963429,..
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.3641024345628,8.24407157835874,13.7720394901564,22.0713973185512,13.5679900509908,13.1246817549321,9.41866428619961,7.45418931310637,8.30498173809038,9.63558250145027,11.6338064306176,9.05179552940922,8.19043070883762,8.44239528234074,5.2165893358119,4.75017611256172,4.28408406721748,7.683148334733,6.5301393538038,5.19540242701977,1.51176606854524,0.887746783677983,1.76590123152506,1.84541095651166,4.20111318922798,-0.0782759655458847,2.08042177103114,3.09793753182429,0.927035885223574,1.63783143233083,3.30338088882533,0.944264297601578,0.189923706229408,0.602661249044417,0.928941215438584,0.920723414612866,2.7532807031041,3.03723677240961,1.77390522146771,0.322930666499261,2.6235333499222,2.97397234009919,2.55829450973857,1.63162333665335,1.61674649704926,0.0874254582934526,0.579521720689002,1.87575601970462,1.78356727173828,..
Finland,FIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,86128763490.7244,92791241503.5585,99271622065.1744,102484580912.941,104334323348.303,104693632484.253,104944385071.652,108008454061,115700736634.21,121935904729.204,123540433514.663,127380179760.102,131350086895.217,135602798145.174,140415201220.737,144284529486.557,149442450560.168,157239087851.755,165238066162.747,166345617005.807,156553968259.734,151396047186.122,150393808335.618,156353993801.959,162947234504.451,168922802621.39,179622027752.75,189424326026.161,197720307821.777,209135417846.354,214593892247.035,218257329651.004,222630735544.115,231518357747.349,237954222101.415,247537613424.007,260655464541.708,262698990509.619,241487498615.708,249181190476.369,255529492050.108,251958350549.727,249686451384.475,248775325156.743,250127815128.557,257160053013.502,265569629767.381,269599884224.073,272688247151.838,..
Finland,FIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18674.4249484022,19999.5908110359,21275.160475177,21849.048946449,22144.8905957209,22154.269216824,22145.2954865183,22726.5266108899,24282.9515947963,25512.0853240333,25737.7833489299,26389.4650619974,27050.2159372348,27777.1958731587,28643.2681981819,29337.1312664379,30299.822319956,31788.0707217424,33284.7940177612,33359.6548324458,31224.9873866083,30027.0304249039,29684.275456867,30727.94052629,31901.7098401561,32963.2932580705,34947.0416370856,36756.4566875083,38277.2825536973,40403.202004856,41363.446672988,41967.7371046569,42706.7212066023,44282.8502481075,45358.3430614717,47004.3707278108,49285.1700490303,49440.8551869753,45231.9411006012,46459.9732548543,47423.2726280536,46538.5482393103,45906.9197974313,45550.6323444393,45647.6685921765,46796.3373472768,48213.3827348358,48880.18533577,49397.2348587123,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,12527405512.9298,14743186119.8738,19472363466.6252,24848821490.4679,29472623242.2822,31849513771.3494,33499799321.2336,36256160288.8087,44465255686.1548,53645202422.6968,52448332874.07,52797582336.2526,50973526900.0854,52888800949.7428,55875863392.1719,73531550551.255,91594751792.2359,109058990760.483,119012054870.445,141438345513.917,127773856785.767,112532519246.084,89214114708.0254,103299943084.804,134189814814.815,132129174216.93,126912152101.707,134038718291.055,135218410398.466,125706651925.557,129421029082.774,139738377564.465,171274266365.688,197116960516.514,204809103345.355,216907539831.891,256052559540.104,284553976856.599,252496526813.004,249181190476.369,275243697751.011,258304834621.605,271285280621.373,274497230802.958,234440080998.273,240607907010.383,255232257243.53,275946554578.823,269296310180.392,..
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2716.19009222861,3177.64570093734,4173.17304749428,5297.60781739462,6255.54464076423,6739.69071253255,7069.10573825616,7628.81571424906,9332.24526383769,11223.937563528,10926.817966566,10938.122061411,10497.479996566,10833.8662886935,11398.1059531509,14951.0467852887,18571.0599253579,22047.7933222595,23973.2394840041,28364.6450765922,25484.7392935746,22319.059460246,17608.8123902264,20301.333085866,26271.5998141691,25783.4504878611,24691.8728133698,26009.2694886182,26177.3479836441,24285.4668205162,24946.1891891404,26869.6749036293,32855.1326287803,37702.8453762641,39040.2888825052,41188.0936997302,48414.8450929722,53554.0389224673,47293.9928335042,46459.9732548543,51081.9976703127,47710.7902169415,49878.0432444536,50260.2998588958,42784.6983616432,43784.2839622098,46336.6632530127,50030.8773106501,48782.7884755091,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.35692135759953,7.73548550195038,6.98382784475125,3.23653304028531,1.80489827726724,0.344382485474924,0.239510829311158,2.91970741193541,7.12192637149123,5.38904788022778,1.3158788537492,3.10808869307027,3.11658151416627,3.23769199585604,3.54889658723026,2.75563345861494,3.57482613830207,5.21715032265726,5.08714367418199,0.670275844289762,-5.88632806942667,-3.29466006575714,-0.661998030419085,3.96305242370121,4.21686746987953,3.66717982978477,6.33379565418399,5.45718050065875,4.37957572274557,5.7733624584817,2.61001912392074,1.70714896198065,2.00378420285061,3.99209129032087,2.77985055556123,4.02740965802573,5.29933650739021,0.783995060876521,-8.0744474323113,3.18595865407703,2.54766483842627,-1.39754572817782,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.27017227416624,1.51758861140196,1.1455357025294,..
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.22782460921695,7.09615351634775,6.37797881063253,2.69745777918598,1.35402529417641,0.0423511737961206,-0.0405056479990975,2.62462573473223,6.84849475924992,5.06171469493218,0.884671017793906,2.5320040355945,2.5038433847941,2.68751989858703,3.11792568615647,2.42242981301986,3.28147644967387,4.91173969956324,4.70844333121183,0.224909953309819,-6.39894943925279,-3.83653305243031,-1.14148806321053,3.51588527380258,3.81987628771239,3.32766934196786,6.01805275790927,5.17759148031172,4.13757473719116,5.55399785284234,2.37665487011792,1.46092862242904,1.7608385701202,3.6905877973641,2.4286892269546,3.62894134847109,4.85231327619931,0.315886376754079,-8.51302848718304,2.71496673450685,2.07339631453335,-1.86559117436354,-1.35721561109078,-0.776108383146138,0.213029419665261,2.5163798952421,3.02811174524855,1.38302388903411,1.05778961227449,..
Finland,FIN,"Population, total",SP.POP.TOTL,4612124,4639657,4666081,4690574,4711440,4725664,4738902,4752528,4764690,4779535,4799964,4826933,4855787,4881803,4902206,4918154,4932123,4946481,4964371,4986431,5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5520314,..
Finland,FIN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.120002746582,75.7300033569336,74.3099975585938,73.5199966430664,72.7600021362305,71.9199981689453,71.4599990844727,72.5999984741211,72.8600006103516,73.9000015258789,74.1999969482422,74.6399993896484,74.9400024414063,74.7200012207031,74.4400024414063,74.5100021362305,75.0899963378906,75.4199981689453,75.8300018310547,74.7699966430664,74.3399963378906,74.6699981689453,74.9599990844727,74.9100036621094,75.2099990844727,75.629997253418,75.7799987792969,76.6399993896484,77.7900009155273,78.1500015258789,..
Finland,FIN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33,..,..,..,33.6,..,..,..,34.4,..,..,..,..,36.9,..,..,37.2,37.4,37.2,37.4,37.6,37.2,36.9,37,37.1,36.7,36.6,36.4,36.7,36.6,36.9,..,..,..
Finland,FIN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.8,..,..,..,10.7,..,..,..,10.8,..,..,..,..,9.6,..,..,9.4,9.4,9.5,9.2,9.2,9.3,9.3,9.2,9.3,9.4,9.3,9.4,9.4,9.4,9.4,..,..,..
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.3975186559511,6.06300309718189,7.38060106398913,13.6493174728138,11.6859272493228,9.62549578155529,9.49455467190429,9.25055846724437,10.6467341716663,13.5625788483016,13.3144055680071,11.9784719523805,9.45954847235314,7.6738026224732,5.83109973854516,2.53852591781416,3.28889821400136,2.70081527508111,3.49830220700748,3.19428338029481,3.21340732409685,2.36376046269354,2.10446277124641,1.65551532926996,1.79648142095595,1.98288365089736,1.20394294026966,0.65112686783302,0.537141639134613,1.6759598872093,1.63478079549599,1.9234122872706,2.09847219146922,2.14208964640242,1.74586936380481,1.67512449608728,1.48799805953858,2.81286194914787,0.0876204781574529,1.53112270420924,2.11159795174997,1.95419531613507,0.863715497861826,0.507758822937957,0.0375143805125363,0.183334861123848,1.03228275064674,1.85081508315494,1.10825492288292,..
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.90038912274471,6.80497331017685,7.85958065448347,11.8324241631202,13.7534002452748,10.7492087804188,8.77515753254903,9.27909130556081,10.3102920761377,11.686937368809,11.6919724612365,12.0947649780686,9.65034494199786,7.06752895253651,5.45375855690344,5.05517163446163,2.45586098408704,3.1934013340292,3.28524754798478,2.65716286284953,2.54708482952901,1.96705575674531,1.62350295323319,0.924929488177952,1.12472291500529,1.35807806646662,0.878201639970939,0.950262691440912,0.203811154729848,1.5532902530466,2.00833418538838,2.0674257413845,1.85936824410877,1.62267544006134,1.93634141901367,2.15532739127715,2.5566370154462,2.36707384043677,0.0666274760495753,1.06969747621216,0.947960225382971,1.16182503173519,0.778100531144062,0.576944232991778,1.13824878533235,0.522559343400445,0.521577263305687,0.951860516373998,1.22721756855577,..
France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1093560406549.92,1142895006608.9,1215406902330.3,1267680570458.97,1255512298032.3,1310211941852.18,1355601771435.37,1409534980612.99,1459573319584.54,1482616264182.33,1498465726175.82,1536008235776.98,1555068022253.94,1578607422855.04,1604224769973.7,1641719936119.92,1683779164654.95,1763643204660.16,1840253415111.92,1894061230299.93,1913914322644.16,1944524371204.96,1932299800778.59,1977870042046.03,2019537736337.46,2048073676765.66,2095922750995.07,2171138280346.8,2245421036606.84,2333523930837.68,2379814544862.63,2406838088236.23,2426650234855.52,2495318440945.62,2536821075827.56,2598956033155.96,2661973862041.22,2668760456862.06,2592078593605.6,2642609548930.36,2700554065228.66,2709010438478.52,2724623188257.82,2750675573424.93,2781288181330.75,2811756203322.11,2876185347152.35,2927751436718.37,2971919320115.83,..
France,FRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,20880.8933433465,21648.5522533042,22842.6736295573,23654.1845617624,23279.8060282203,24164.7253822984,24888.1763257678,25772.3034572919,26577.7479361634,26877.723384676,27033.3343732428,27567.0791430443,27757.2898477546,28020.4618852161,28315.8305178038,28814.1742483939,29383.9601251159,30604.4040327925,31761.2475272255,32524.0587452731,32683.3477027105,33041.3621047966,32691.684322489,33338.3390544766,33917.9262041586,34275.6053956307,34952.5216196247,36073.6365789298,37116.410787885,38309.4427389727,38786.0858067658,38942.2812174929,38985.5358535883,39794.635505659,40152.6928604816,40850.355529943,41582.7997049377,41456.4834200511,40058.6797604341,40638.33400426,41329.0353613461,41258.2747305664,41282.9908003749,41480.7696075124,41793.5447118859,42140.0368796576,43015.2106423116,43720.0263429305,44317.3923051173,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,165966615366.402,203494148244.473,264429876252.21,285552373158.756,360832186018.051,372319038514.067,410279486493.715,506707848837.209,613953129818.07,701288419745.421,615552202776.101,584877732308.614,559869179791.72,530683779929.445,553138414367.061,771470783218.108,934173305685.911,1018847043277.17,1025211803413.53,1269179616913.63,1269276828275.78,1401465923172.24,1322815612694,1393982750472.59,1601094756209.75,1605675086549.56,1452884917959.09,1503108739159.44,1492647560196.04,1362248940482.77,1376465324384.79,1494286655373.61,1840480812641.08,2115742488204.62,2196126103718.44,2318593651988.46,2657213249384.07,2918382891460.38,2690222283967.77,2642609548930.36,2861408170264.6,2683825225092.63,2811077725703.59,2852165760630.27,2438207896251.84,2471285607081.72,2595151045197.65,2787863958885.49,2715518274227.45,..
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3169.03499181675,3854.55678433954,4969.76391161875,5328.24174650002,6690.57827024394,6866.81828557848,7532.5279280869,9264.77783385334,11179.6312730408,12713.3612480565,11104.9777323235,10496.9298731656,9993.42207408963,9419.69764827399,9763.32861034257,13540.2470824157,16302.4414011249,17679.996995809,17694.3053541732,21793.8426479832,21675.0642485493,23813.7118417151,22380.1039619355,23496.5233222666,26890.2198804535,26871.8290189054,24228.9423508964,24974.2721990005,24673.1989691744,22364.0293943406,22433.5557141945,24177.3351674642,29568.385949668,33741.2651469175,34760.1877663866,36443.6234414411,41508.4339850416,45334.1144358246,41575.4187483737,40638.33400426,43790.7320482019,40874.7035053457,42592.9340943342,43011.2631028417,36638.184929157,37037.3741861219,38812.1610341682,41631.0907389044,40493.9285720456,..
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31671589688149,4.51137401861739,6.34458067469789,4.30091914308284,-0.959884746223096,4.35675890276836,3.46431200428788,3.97854372235838,3.54998915669242,1.57874525990584,1.06901983853727,2.50539661637579,1.24086486211559,1.51372160344316,1.62278136715794,2.33727634979969,2.56190033450119,4.74314219356484,4.34386106267613,2.92393508123074,1.04817584704435,1.59934267687127,-0.628666351905437,2.35834218111899,2.10669525325974,1.41299367250002,2.33629652937944,3.58865942535427,3.42137379882455,3.92366922704063,1.98372141863292,1.13553148214601,0.823160756684118,2.82975292869891,1.66321998030079,2.44932360111885,2.42473624337305,0.254945960124005,-2.87331382849631,1.94943762312663,2.19270063266654,0.313134751077172,0.576326674771792,0.956183052371557,1.1129123405747,1.09546440372048,2.29141999417021,1.79286392711333,1.50859403033795,..
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.48497446543577,3.67637005436056,5.5159410305175,3.55260923202545,-1.58271587238404,3.80123164688449,2.99383060235132,3.55239821492579,3.12523279188535,1.12867143308397,0.57895896292905,1.97439488015875,0.689992232123473,0.948118634437776,1.05411764373369,1.75994742685268,1.9774499585173,4.1534357604625,3.77999026935298,2.40170420697029,0.489757316837157,1.09540309439102,-1.05830316921718,1.97804042645427,1.73850037560324,1.05454322094812,1.97492127762749,3.20753670223215,2.89068224844375,3.21429773451354,1.24419212004932,0.402709908664733,0.111073708943479,2.07538420174423,0.899762870730697,1.73752398596427,1.79299339134955,-0.303770515171877,-3.37173716702894,1.44701285037976,1.69963010051958,-0.171212877728749,0.0599057279294186,0.479080617230238,0.754024352327519,0.829056664516742,2.07682248867806,1.63852667485413,1.36634401246955,..
France,FRA,"Population, total",SP.POP.TOTL,52371342,52793138,53207734,53592233,53931390,54220022,54467702,54691851,54917118,55161527,55430296,55718933,56023770,56337666,56654696,56976123,57302663,57627105,57940212,58235697,58559311,58851217,59106768,59327192,59541899,59753100,59964851,60186288,60496718,60912500,61357430,61805267,62244886,62704895,63179351,63621381,64016225,64374984,64707040,65027507,65342780,65659809,65998687,66312067,66548272,66724104,66864379,66965912,67059887,..
France,FRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.7900009155273,66.4700012207031,66.8199996948242,67.0100021362305,67.1399993896484,67.3899993896484,68.0699996948242,67.879997253418,68.0999984741211,68.5899963378906,68.6399993896484,68.3499984741211,68.6800003051758,69.5599975585938,69.4800033569336,69.5899963378906,69.5400009155273,69.6600036621094,69.7900009155273,70.129997253418,70.1699981689453,70.0500030517578,70.5800018310547,71.0100021362305,70.9400024414063,71.2300033569336,71.4400024414063,71.5999984741211,72.0100021362305,71.8199996948242,..
France,FRA,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,42.3,..,..,..,..,..,43.5,..,..,..,..,39.9,..,..,..,..,40.5,..,..,..,..,..,39.4,..,..,39.9,39.2,38.5,38.3,40.9,41.2,40.8,41.8,41.4,41.3,40.9,40.6,40.9,40.2,40,..,..,..
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,7,..,..,..,..,..,6.5,..,..,..,..,7.5,..,..,..,..,8,..,..,..,..,..,8.2,..,..,8.2,8.4,8.6,8.5,8.1,7.9,7.7,7.7,7.8,7.8,8,8,7.9,8,8.1,..,..,..
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.03134730326424,5.01446326644299,8.37997103188866,17.8520661237997,16.382745850886,9.30693353691225,9.09961222625969,5.95966963408129,9.60157931230128,10.8115487481199,11.3798842205069,10.5226903597189,14.2473646928003,12.2989854136329,6.60697664157502,8.58924159370633,-10.4661508675295,2.27647192887002,2.00954018306756,0.764363963542934,1.45017474572042,1.27156988361068,2.00284350251813,0.867323438338758,1.1415640302497,1.46833798359907,0.984044232193497,0.725914379294608,0.930593249541658,0.961534050670238,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,296613496.873269,325843254.667123,431254103.046477,555337985.682991,690319754.911192,732286143.34291,793193187.41557,1005573294.20763,1215031775.26795,1362151523.68993,1279972866.38172,1286462642.63697,1335895286.3918,1378991403.37881,1507230778.89921,2301514717.29807,2543199148.3893,2687472829.62988,2636461517.1052,3181206304.81549,3267367609.89528,3558215110.24809,3694600399.89225,3522272321.40766,3982374845.92709,3954696873.74892,3567062511.87293,3775160797.38928,3797016068.69688,3447543137.9415,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2593.18334067658,2751.12508162042,3516.33687243851,4375.35836944149,5260.26041400557,5402.37215577326,5670.0801868281,6969.74080558668,8168.77508735287,8885.47056894563,8103.5046272101,7907.69058387052,7977.82805950276,8005.80208523018,8514.1293638779,12658.4132248253,13630.3174355212,14050.970008417,13470.1650118288,15913.5904795552,16038.0491930106,17169.1240331399,17539.7138267404,16444.07868181,18261.8268633935,17788.1490529454,15723.213314789,16302.4605837944,16073.9987922195,14323.820820245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.0024086435434,-4.69507872897101,7.8025611188126,18.0010489048829,-4.90270239510315,8.20361632274225,2.07899270822934,9.89255929875752,3.92592417389798,0.484901264845377,8.50472937744387,9.97163846384962,5.40631994982289,5.40568608280671,5.40654304195019,8.40000312438367,7.10000435343268,2.39999874410782,3.00000197109196,2.20000012757878,4.89999620301293,0.899997580305097,0.1000032335198,0.800002277894023,0.499993912135068,0.300000310147965,1.90000414548467,6.19999577060079,4.00000464325639,4.0000003434361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.19627339151559,-7.96042295826716,4.10814591058735,14.0210097447413,-8.02519639721771,4.75831751530764,-1.08938114240533,6.55184133896938,0.806909742690181,-2.50406260210718,5.30906990238566,6.77290598568052,2.40623920452512,2.46960818496518,2.56159587200189,5.54418647926357,4.36372621193708,-0.106650603501862,0.652945326644769,0.0635162950925832,2.93253556719957,-0.813274592654878,-1.5142983349436,-0.872962367259305,-1.28537404791287,-1.61782744112469,-0.140996351888589,4.04270087011756,1.95232885831014,2.07068163967502,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Population, total",SP.POP.TOTL,114382,118440,122643,126924,131233,135549,139891,144277,148741,153301,157953,162685,167451,172249,177027,181817,186584,191266,195726,199905,203726,207245,210642,214197,218071,222322,226866,231570,236221,240686,244931,248972,252703,255992,258780,261010,262721,264061,265254,266455,267698,268998,270328,271705,273124,274575,276103,277679,279287,..
